id,zipcode,city,state,latitude,longitude
45371,47280,taylorsville,in,39.29588,-85.95083000000002
45372,47586,tell city,in,37.971621999999996,-86.73903
45373,47801,terre haute,in,39.433602,-87.410094
45374,47802,terre haute,in,39.393237,-87.3977
45375,47803,terre haute,in,39.46706,-87.34451999999996
45376,47804,terre haute,in,39.495436,-87.39209
45377,47805,terre haute,in,39.535284999999995,-87.35221999999996
45380,47807,terre haute,in,39.470985999999996,-87.39996
45381,47808,terre haute,in,39.433602,-87.410094
45382,47809,terre haute,in,39.4667,-87.41391
45383,47811,terre haute,in,39.433602,-87.410094
45384,47812,terre haute,in,39.433602,-87.410094
45385,46381,thayer,in,41.17337,-87.33364
45386,46071,thorntown,in,40.12948,-86.60667
45387,46570,tippecanoe,in,41.2166,-86.1095
45388,46045,goldsmith,in,40.28948,-86.14916
45389,46072,tipton,in,40.28226,-86.0411
45390,46571,topeka,in,41.53922,-85.53971
45391,46181,trafalgar,in,39.41616,-86.15082
45392,47588,troy,in,37.99533,-86.79777
45393,47467,tunnelton,in,38.76866,-86.34276
45394,46988,twelve mile,in,40.86643,-86.22528
45395,46572,tyner,in,41.325513,-86.26056899999998
45396,47390,union city,in,40.20199,-84.80913000000002
45397,46791,uniondale,in,40.8306,-85.24164
45398,46382,union mills,in,41.4931,-86.77752
45399,47468,unionville,in,39.2514,-86.4189
45400,47884,universal,in,39.6217,-87.45141
45401,46989,upland,in,40.457599,-85.49089000000002
45402,46990,urbana,in,40.898561,-85.7457
45403,47281,vallonia,in,38.805184999999994,-86.09283
45404,46383,valparaiso,in,41.47309,-87.06114000000002
45405,46384,valparaiso,in,41.490545000000004,-87.076094
45407,46385,valparaiso,in,41.47309,-87.06114000000002
45409,46991,van buren,in,40.61727,-85.5047
45410,47987,veedersburg,in,40.11309,-87.26250999999998
45411,47590,velpen,in,38.35533,-87.10195
45412,47282,vernon,in,38.98478,-85.60941
45413,47591,vincennes,in,38.668827,-87.50791
45414,46992,wabash,in,40.79782,-85.82054000000002
45415,46573,wakarusa,in,41.53616,-86.02083
45416,46182,waldron,in,39.45366,-85.66691999999998
45417,46574,walkerton,in,41.46671,-86.48307
45418,46994,walton,in,40.66087,-86.24194
45419,46390,wanatah,in,41.420078000000004,-86.88131
45420,46792,warren,in,40.68282,-85.4272
45421,46580,warsaw,in,41.2381,-85.85305
45422,46581,warsaw,in,41.2381,-85.85305
45423,46582,warsaw,in,41.2381,-85.85305
45424,47501,washington,in,38.65922,-87.17279
45425,46793,waterloo,in,41.43199,-85.01997
45426,47989,waveland,in,39.87699,-87.04445
45427,46794,wawaka,in,41.4833,-85.4804
45429,47990,waynetown,in,40.08754,-87.05973
45430,47392,webster,in,39.90338,-84.94524
45431,47469,west baden springs,in,38.56533,-86.6111
45433,46074,westfield,in,40.04282,-86.12749000000002
45435,47991,west lebanon,in,40.27004,-87.38668
45436,46995,west middleton,in,40.43948,-86.21611
45438,46183,west newton,in,39.6531,-86.28277
45439,47596,westphalia,in,38.86282,-87.22556999999998
45440,47992,westpoint,in,40.3581,-87.0575
45441,47283,westport,in,39.17589,-85.57303
45442,47885,west terre haute,in,39.46504,-87.45002
45445,46391,westville,in,41.54143,-86.90058
45447,46380,tefft,in,41.19865,-86.97391
45449,46392,wheatfield,in,41.19309000000001,-87.05558
45450,47597,wheatland,in,38.66366,-87.30946
45451,46393,wheeler,in,41.5117,-87.1792
45452,46184,whiteland,in,39.55005,-86.07970999999998
45454,46075,whitestown,in,39.99726,-86.34583
45455,46394,whiting,in,41.67976,-87.49449
45456,46186,wilkinson,in,39.88588,-85.60885999999998
45458,47470,williams,in,38.7735,-86.6285
45459,47393,williamsburg,in,39.95088,-84.99635
45460,47993,williamsport,in,40.28837,-87.2939
45463,46996,winamac,in,41.05143,-86.60306
45465,47394,winchester,in,40.17199,-84.98135
45466,46076,windfall,in,40.36309,-85.95636999999998
45467,47994,wingate,in,40.17226,-87.07279
45468,46590,winona lake,in,41.22727,-85.82193000000002
45469,47598,winslow,in,38.38227,-87.21279
45470,47995,wolcott,in,40.75809,-87.04168
45471,46795,wolcottville,in,41.52588,-85.36665
45472,46796,wolflake,in,41.33505,-85.49580999999998
45473,46797,woodburn,in,41.12533,-84.8533
45474,47471,worthington,in,39.12504000000001,-86.97945
45475,46595,wyatt,in,41.52588,-86.16945
45476,47997,yeoman,in,40.66782,-86.72418
45477,46798,yoder,in,40.9371,-85.1958
45478,47396,yorktown,in,40.18660300000001,-85.5056
45479,46998,young america,in,40.56865,-86.34666
45480,46799,zanesville,in,40.91727,-85.28053
45481,46077,zionsville,in,39.95087,-86.26194
45482,49220,addison,mi,41.98643,-84.34716999999998
45483,49221,adrian,mi,41.89755,-84.03716999999997
45485,49224,albion,mi,42.2431,-84.75303000000002
45486,48001,algonac,mi,42.61837,-82.53102
45491,49227,allen,mi,41.95699000000001,-84.76774
45492,48101,allen park,mi,42.25754000000001,-83.21104
45493,48002,allenton,mi,42.938385,-82.91582
45496,48003,almont,mi,42.92058,-83.04493000000002
45497,48004,anchorville,mi,42.824095,-82.66521999999998
45498,48103,ann arbor,mi,42.280887,-83.79146999999998
45499,48104,ann arbor,mi,42.2694,-83.7282
45500,48105,ann arbor,mi,42.307288,-83.70443
45501,48106,ann arbor,mi,42.25350200000001,-83.83657099999998
45502,48107,ann arbor,mi,42.25350200000001,-83.83657099999998
45503,48108,ann arbor,mi,42.27756,-83.74088
45504,48109,ann arbor,mi,42.27756,-83.74088
45505,48113,ann arbor,mi,42.25350200000001,-83.83657099999998
45506,48401,applegate,mi,43.357999,-82.65433
45507,48410,argyle,mi,43.56418,-82.93605
45508,48005,armada,mi,42.8442,-82.88436999999998
45509,48411,atlas,mi,42.93781,-83.53439
45510,48412,attica,mi,43.053647999999995,-83.16651
45512,48006,avoca,mi,43.06197,-82.69104
45516,48413,bad axe,mi,43.80196,-83.00078
45517,48414,bancroft,mi,42.87864,-84.06385
45518,48111,belleville,mi,42.194865,-83.49083
45521,48112,belleville,mi,42.239933,-83.150823
45522,48415,birch run,mi,43.25086,-83.79413000000002
45523,48009,birmingham,mi,42.5467,-83.21132
45524,48012,birmingham,mi,42.604425,-83.29238199999998
45525,49228,blissfield,mi,41.83255,-83.86244
45526,48301,bloomfield hills,mi,42.546445,-83.28083000000002
45532,48302,bloomfield hills,mi,42.5863,-83.29705
45537,48303,bloomfield hills,mi,42.660090999999994,-83.3863
45543,48304,bloomfield hills,mi,42.586677,-83.22955999999998
45548,48114,brighton,mi,42.52948,-83.78022
45549,48116,brighton,mi,42.52948,-83.78022
45550,49229,britton,mi,41.98671,-83.83105
45552,49230,brooklyn,mi,42.1044,-84.2414
45553,48416,brown city,mi,43.21225,-82.98966
45554,48417,burt,mi,43.23669,-83.90635999999998
45555,48418,byron,mi,42.82281,-83.9444
45556,49232,camden,mi,41.75227,-84.75773000000002
45557,48014,capac,mi,43.01253,-82.92799000000002
45559,48117,carleton,mi,42.0529,-83.3755
45560,48419,carsonville,mi,43.42697,-82.67132
45561,49233,cement city,mi,42.0604,-84.3254
45562,49281,somerset,mi,42.04838,-84.37661999999997
45563,48015,center line,mi,42.48504000000001,-83.0277
45564,48118,chelsea,mi,42.316922,-84.03445
45565,49234,clarklake,mi,42.121774,-84.36381999999998
45566,48346,clarkston,mi,42.73586,-83.41883
45568,48347,clarkston,mi,42.660090999999994,-83.3863
45569,48348,clarkston,mi,42.73586,-83.41883
45571,48017,clawson,mi,42.53337,-83.14631999999997
45572,49235,clayton,mi,41.86338,-84.23633000000002
45574,49236,clinton,mi,42.05754,-83.94811999999997
45575,48420,clio,mi,43.17753,-83.73413000000002
45576,48421,columbiaville,mi,43.154173,-83.3933
45577,49237,concord,mi,42.17782,-84.64301999999998
45578,48422,croswell,mi,43.263998,-82.64573
45579,48350,davisburg,mi,42.75225,-83.54133
45582,48423,davison,mi,43.03475,-83.51801
45583,48120,dearborn,mi,42.306288,-83.15863
45584,48121,dearborn,mi,42.239933,-83.150823
45585,48122,melvindale,mi,42.28254,-83.1752
45586,48123,dearborn,mi,42.239933,-83.150823
45587,48124,dearborn,mi,42.294987,-83.25049
45588,48126,dearborn,mi,42.333787,-83.18179
45589,48128,dearborn,mi,42.320237,-83.26872
45590,48125,dearborn heights,mi,42.277388,-83.25986999999998
45592,48127,dearborn heights,mi,42.33698,-83.27326
45594,48426,decker,mi,43.45891,-83.05078
45595,48427,deckerville,mi,43.519997,-82.71234
45596,49238,deerfield,mi,41.88894000000001,-83.77883
45597,48201,detroit,mi,42.343787,-83.05879
45598,48202,detroit,mi,42.375237,-83.07836999999998
45599,48203,highland park,mi,42.421935999999995,-83.09980999999998
45601,48204,detroit,mi,42.365337,-83.14254
45602,48205,detroit,mi,42.433703,-82.98068
45603,48206,detroit,mi,42.375787,-83.10849
45604,48207,detroit,mi,42.352837,-83.02449
45605,48208,detroit,mi,42.348937,-83.08994
45606,48209,detroit,mi,42.307088,-83.11466999999998
45607,48210,detroit,mi,42.338136999999996,-83.12785
45608,48211,detroit,mi,42.379019,-83.04483
45610,48212,hamtramck,mi,42.410037,-83.05826
45612,48213,detroit,mi,42.395903999999994,-82.99632
45613,48214,detroit,mi,42.368137,-82.99314
45614,48215,detroit,mi,42.378287,-82.95243
45617,48216,detroit,mi,42.328338,-83.07805
45618,48217,detroit,mi,42.277738,-83.1552
45619,48218,river rouge,mi,42.27337,-83.13436999999998
45621,48219,detroit,mi,42.425236,-83.24902
45622,48220,ferndale,mi,42.46059,-83.13465
45624,48221,detroit,mi,42.426786,-83.14969
45625,48222,detroit,mi,42.239933,-83.150823
45626,48223,detroit,mi,42.394586,-83.24422
45627,48224,detroit,mi,42.410486999999996,-82.94348000000002
45630,48225,harper woods,mi,42.43309,-82.92408
45632,48226,detroit,mi,42.33143,-83.04575
45633,48227,detroit,mi,42.388785999999996,-83.1918
45634,48228,detroit,mi,42.355437,-83.21722
45635,48229,ecorse,mi,42.24448,-83.14576
45637,48230,grosse pointe,mi,42.386086999999996,-82.92426
45643,48231,detroit,mi,42.239933,-83.150823
45644,48232,detroit,mi,42.239933,-83.150823
45645,48233,detroit,mi,42.239933,-83.150823
45646,48234,detroit,mi,42.432686,-83.04422
45647,48235,detroit,mi,42.427636,-83.19547
45648,48236,grosse pointe,mi,42.425836,-82.90003
45654,48237,oak park,mi,42.45948,-83.18271
45656,48238,detroit,mi,42.396736,-83.14152
45657,48239,redford,mi,42.38337,-83.2966
45659,48240,redford,mi,42.426285,-83.30197
45661,48242,detroit,mi,42.20649,-83.35297
45662,48243,detroit,mi,42.239933,-83.150823
45663,48244,detroit,mi,42.239933,-83.150823
45664,48255,detroit,mi,42.239933,-83.150823
45665,48260,detroit,mi,42.239933,-83.150823
45666,48264,detroit,mi,42.239933,-83.150823
45667,48265,detroit,mi,42.239933,-83.150823
45668,48266,detroit,mi,42.239933,-83.150823
45669,48267,detroit,mi,42.239933,-83.150823
45670,48268,detroit,mi,42.239933,-83.150823
45671,48269,detroit,mi,42.239933,-83.150823
45672,48272,detroit,mi,42.239933,-83.150823
45673,48275,detroit,mi,42.239933,-83.150823
45674,48277,detroit,mi,42.239933,-83.150823
45675,48278,detroit,mi,42.239933,-83.150823
45676,48279,detroit,mi,42.239933,-83.150823
45677,48288,detroit,mi,42.239933,-83.150823
45678,48130,dexter,mi,42.33837,-83.88856
45679,48428,dryden,mi,42.94614,-83.12383
45680,48131,dundee,mi,41.9514,-83.6522
45681,48429,durand,mi,42.91198,-83.98468000000003
45683,48021,eastpointe,mi,42.46837,-82.95546999999998
45685,48022,emmett,mi,42.99058,-82.76493
45686,48023,fair haven,mi,42.693915000000004,-82.66859000000002
45688,48331,farmington,mi,42.508809,-83.40875
45692,48332,farmington,mi,42.660090999999994,-83.3863
45696,48333,farmington,mi,42.660090999999994,-83.3863
45700,48334,farmington,mi,42.5065,-83.35363000000002
45704,48335,farmington,mi,42.465142,-83.39853000000002
45708,48336,farmington,mi,42.46448,-83.37631999999998
45712,48430,fenton,mi,42.79781,-83.70495
45713,48134,flat rock,mi,42.107026,-83.28711
45718,48501,flint,mi,42.965926,-83.780835
45719,48502,flint,mi,43.01253,-83.68746
45720,48503,flint,mi,43.01253,-83.68746
45721,48504,flint,mi,43.01253,-83.68746
45722,48505,flint,mi,43.062076,-83.69728
45723,48506,flint,mi,43.01253,-83.68746
45724,48507,flint,mi,43.01253,-83.68746
45725,48509,burton,mi,43.020176,-83.60433
45727,48519,burton,mi,42.984777,-83.61155
45729,48529,burton,mi,42.97247700000001,-83.67085
45731,48531,flint,mi,43.001999999999995,-83.69250699999998
45732,48532,flint,mi,43.01253,-83.68746
45733,48550,flint,mi,43.034927,-83.68870600000002
45734,48551,flint,mi,42.978995,-83.713124
45735,48552,flint,mi,42.977895000000004,-83.713074
45736,48553,flint,mi,42.973627,-83.72030600000002
45737,48554,flint,mi,42.972244,-83.79463
45738,48555,flint,mi,43.011277,-83.710756
45739,48556,flint,mi,43.032677,-83.64625500000002
45740,48557,flint,mi,43.080578,-83.783675
45741,48433,flushing,mi,43.072177,-83.84883
45742,48434,forestville,mi,43.66196,-82.60937
45743,48435,fostoria,mi,43.25336,-83.37189000000002
45744,48026,fraser,mi,42.5392,-82.94937
45745,49239,frontier,mi,41.78172,-84.60467
45746,48436,gaines,mi,42.87253,-83.91413
45747,48135,garden city,mi,42.32559000000001,-83.33104
45748,48136,garden city,mi,42.239933,-83.150823
45749,48437,genesee,mi,43.11253,-83.61773000000002
45750,48027,goodells,mi,42.952553,-82.68571
45752,48438,goodrich,mi,42.911611,-83.48421
45753,48439,grand blanc,mi,42.92753,-83.62995
45754,48480,grand blanc,mi,42.92753,-83.62995
45755,49240,grass lake,mi,42.25087,-84.21301
45756,48137,gregory,mi,42.45837,-84.0844
45757,48138,grosse ile,mi,42.130091,-83.16017
45758,48440,hadley,mi,42.95447,-83.40328000000002
45759,48139,hamburg,mi,42.44865,-83.80161
45760,49241,hanover,mi,42.10115,-84.5519
45761,48441,harbor beach,mi,43.84474,-82.65132
45762,48028,harsens island,mi,42.58948,-82.58851999999997
45764,48353,hartland,mi,42.6567,-83.75299999999999
45765,48030,hazel park,mi,42.46254,-83.10409
45766,48356,highland,mi,42.66415,-83.58981999999997
45767,48357,highland,mi,42.656281,-83.63297
45768,49242,hillsdale,mi,41.92005,-84.63051
45769,48442,holly,mi,42.7905,-83.6127
45770,49245,homer,mi,42.14588,-84.80886
45771,49246,horton,mi,42.118019,-84.49338
45772,49247,hudson,mi,41.85505,-84.35384
45774,48140,ida,mi,41.91088,-83.57355
45775,48444,imlay city,mi,43.038967,-83.06067
45776,48141,inkster,mi,42.2942,-83.30993000000002
45777,49201,jackson,mi,42.252268,-84.38842
45778,49202,jackson,mi,42.262135,-84.41051999999998
45779,49203,jackson,mi,42.227536,-84.40913
45780,49204,jackson,mi,42.252846999999996,-84.213755
45781,49248,jasper,mi,41.766890999999994,-84.01395
45782,48032,jeddo,mi,43.15169,-82.58326
45785,49249,jerome,mi,42.048978999999996,-84.4396
45786,49250,jonesville,mi,41.98421,-84.6619
45787,48320,keego harbor,mi,42.60809,-83.34382
45789,48432,filion,mi,43.89557,-83.00356
45790,48445,kinde,mi,43.93946,-82.99689000000002
45791,48143,lakeland,mi,42.454366,-83.83372
45792,48359,lake orion,mi,42.78448,-83.23966
45794,48360,lake orion,mi,42.78448,-83.23966
45796,48361,lake orion,mi,42.660090999999994,-83.3863
45797,48362,lake orion,mi,42.78448,-83.23966
45799,48366,lakeville,mi,42.803277,-83.18412
45800,48144,lambertville,mi,41.754298,-83.63046999999997
45801,48446,lapeer,mi,43.05142,-83.31883
45802,48449,lennon,mi,42.98445,-83.93002
45803,48367,leonard,mi,42.86531,-83.14271
45806,49251,leslie,mi,42.45143,-84.43247
45807,48450,lexington,mi,43.243891,-82.52701
45808,48146,lincoln park,mi,42.25059,-83.17854
45809,48451,linden,mi,42.81447,-83.78245
45810,49252,litchfield,mi,42.034427,-84.77046
45811,48150,livonia,mi,42.365936,-83.36513000000002
45812,48151,livonia,mi,42.239933,-83.150823
45813,48152,livonia,mi,42.427834999999995,-83.36299
45814,48153,livonia,mi,42.239933,-83.150823
45815,48154,livonia,mi,42.396194,-83.37161
45816,48158,manchester,mi,42.15032,-84.03772
45817,49253,manitou beach,mi,41.974999,-84.27972
45818,48039,marine city,mi,42.71948,-82.49213
45820,48453,marlette,mi,43.32697,-83.08022
45821,48040,marysville,mi,42.91253,-82.48686
45822,48454,melvin,mi,43.18641,-82.8616
45823,48041,memphis,mi,42.932809999999996,-82.80345
45825,48455,metamora,mi,42.94142,-83.28911
45826,49254,michigan center,mi,42.23309,-84.32718
45828,48160,milan,mi,42.08532,-83.68244
45829,48380,milford,mi,42.59364,-83.59939
45830,48381,milford,mi,42.571402,-83.59318
45831,48456,minden city,mi,43.67141,-82.77826999999998
45832,48465,palms,mi,43.618879,-82.6874
45834,48110,azalia,mi,42.008164,-83.664277
45835,48133,erie,mi,41.777302,-83.49818
45836,48145,la salle,mi,41.86782,-83.45215999999998
45837,48157,luna pier,mi,41.80699,-83.44243
45838,48159,maybee,mi,42.00393,-83.51549
45839,48161,monroe,mi,41.91643,-83.39771
45843,48162,monroe,mi,41.91643,-83.39771
45844,48166,newport,mi,42.00227,-83.30854000000002
45845,49255,montgomery,mi,41.77727,-84.80412
45846,48457,montrose,mi,43.17669,-83.89274
45847,49256,morenci,mi,41.71949,-84.21799999999998
45849,49257,moscow,mi,42.04949000000001,-84.50995
45850,49258,mosherville,mi,41.884795000000004,-84.593491
45851,48035,clinton township,mi,42.55413400000001,-82.90786
45853,48036,clinton township,mi,42.587117,-82.89837
45855,48038,clinton township,mi,42.603172,-82.94459
45857,48042,macomb,mi,42.673,-82.91642
45858,48043,mount clemens,mi,42.59726,-82.87798000000002
45859,48044,macomb,mi,42.673,-82.91642
45860,48045,harrison township,mi,42.58808,-82.81784
45864,48046,mount clemens,mi,42.672321999999994,-82.903065
45865,48458,mount morris,mi,43.11864,-83.69496
45866,49259,munith,mi,42.39059,-84.25052
45867,49261,napoleon,mi,42.16059,-84.24606
45868,48047,new baltimore,mi,42.670932,-82.77754
45870,48051,new baltimore,mi,42.68114,-82.73686
45872,48164,new boston,mi,42.1449,-83.3589
45877,48048,new haven,mi,42.739751,-82.79758000000002
45879,48050,new haven,mi,42.786198,-82.8092
45881,48165,new hudson,mi,42.501401,-83.62916
45882,48460,new lothrop,mi,43.131102,-83.98443
45883,49262,north adams,mi,41.9715,-84.5208
45884,48461,north branch,mi,43.22947,-83.19660999999998
45885,48049,north street,mi,43.0349,-82.5748
45888,48167,northville,mi,42.43115,-83.48326999999998
45891,48168,northville,mi,42.43115,-83.48326999999998
45892,48175,salem,mi,42.40615,-83.57994000000002
45893,49263,norvell,mi,42.15754,-84.18412
45894,48374,novi,mi,42.467945,-83.51765999999998
45895,48375,novi,mi,42.46273400000001,-83.45865
45896,48376,novi,mi,42.470984,-83.474785
45897,48377,novi,mi,42.511765999999994,-83.47314
45898,49264,onondaga,mi,42.4442,-84.5622
45899,49265,onsted,mi,42.00616,-84.18994
45900,48462,ortonville,mi,42.85225,-83.443
45901,49266,osseo,mi,41.844894000000004,-84.55244
45902,48463,otisville,mi,43.16614000000001,-83.5244
45903,49267,ottawa lake,mi,41.76422,-83.74744
45904,48464,otter lake,mi,43.219132,-83.42227
45905,48370,oxford,mi,42.820082,-83.20931999999998
45906,48371,oxford,mi,42.823968,-83.27920999999998
45907,49268,palmyra,mi,41.869085999999996,-83.93858
45908,49269,parma,mi,42.25837,-84.59969
45909,48466,peck,mi,43.25864,-82.81743
45910,49270,petersburg,mi,41.886364,-83.69556
45911,48169,pinckney,mi,42.455063,-83.93425
45912,49271,pittsford,mi,41.8963,-84.444
45914,49272,pleasant lake,mi,42.3903,-84.3428
45915,48170,plymouth,mi,42.370837,-83.4856
45916,48321,auburn hills,mi,42.660090999999994,-83.3863
45917,48322,west bloomfield,mi,42.541268,-83.37550999999998
45919,48323,west bloomfield,mi,42.56891,-83.38356
45922,48324,west bloomfield,mi,42.56891,-83.38356
45925,48325,west bloomfield,mi,42.660090999999994,-83.3863
45927,48326,auburn hills,mi,42.661128999999995,-83.24571
45929,48340,pontiac,mi,42.668532,-83.29585
45931,48341,pontiac,mi,42.626946999999994,-83.30243
45932,48342,pontiac,mi,42.63892,-83.29105
45933,48343,pontiac,mi,42.660090999999994,-83.3863
45934,48467,port austin,mi,44.023181,-83.00241
45935,48468,port hope,mi,43.94084,-82.71271
45936,48059,fort gratiot,mi,43.088741999999996,-82.48614
45941,48060,port huron,mi,42.97086,-82.42491
45942,48061,port huron,mi,42.824095,-82.66521999999998
45943,48469,port sanilac,mi,43.43086,-82.54241999999998
45944,49274,reading,mi,41.83949000000001,-84.74801
45945,48062,richmond,mi,42.8092,-82.75576
45946,48063,columbus,mi,42.85452,-82.68244
45947,48064,casco,mi,42.773534999999995,-82.67684
45948,49276,riga,mi,41.798043,-83.79433
45949,49277,rives junction,mi,42.38587,-84.46163
45951,48306,rochester,mi,42.68059,-83.13382
45958,48307,rochester,mi,42.662293,-83.12781
45961,48308,rochester,mi,42.638533,-83.131426
45962,48309,rochester,mi,42.662732,-83.18111
45965,48363,oakland,mi,42.765582,-83.17281
45966,48173,rockwood,mi,42.073793,-83.21575
45971,48065,romeo,mi,42.80281,-83.01299
45975,48096,ray,mi,42.7613,-82.91991
45977,48174,romulus,mi,42.2203,-83.3583
45982,48066,roseville,mi,42.49726,-82.93714
45983,48067,royal oak,mi,42.48948,-83.14465
45984,48068,royal oak,mi,42.660090999999994,-83.3863
45985,48069,pleasant ridge,mi,42.47115,-83.14215
45987,48070,huntington woods,mi,42.48059,-83.16686999999997
45989,48071,madison heights,mi,42.501385,-83.10474
45991,48072,berkley,mi,42.50309,-83.18354000000002
45992,48073,royal oak,mi,42.518634999999996,-83.16356999999998
45993,48470,ruth,mi,43.736207,-82.75005
45994,48115,bridgewater,mi,42.16087,-83.90216
45995,48176,saline,mi,42.16671,-83.78161
45996,48177,samaria,mi,41.8081,-83.57826999999997
45997,49279,sand creek,mi,41.7793,-84.0755
45998,48471,sandusky,mi,43.4203,-82.82966
45999,48074,smiths creek,mi,42.91392000000001,-82.60381
46001,48472,snover,mi,43.512287,-82.9635
46002,49282,somerset center,mi,42.05115,-84.41356
46004,48025,franklin,mi,42.524134000000004,-83.25454
46007,48033,southfield,mi,42.46,-83.28
46008,48034,southfield,mi,42.47337,-83.22187
46009,48037,southfield,mi,42.567543,-83.149978
46010,48075,southfield,mi,42.47337,-83.22187
46011,48076,southfield,mi,42.499334999999995,-83.22829
46014,48086,southfield,mi,42.660090999999994,-83.3863
46015,48178,south lyon,mi,42.46059,-83.65160999999998
46016,48179,south rockwood,mi,42.06393,-83.26104000000002
46018,49283,spring arbor,mi,42.20504,-84.55274
46019,49284,springport,mi,42.37837,-84.69859
46020,48054,east china,mi,42.769956,-82.52595
46022,48079,saint clair,mi,42.82087,-82.48602
46023,48080,saint clair shores,mi,42.49698,-82.88880999999998
46026,48081,saint clair shores,mi,42.49698,-82.88880999999998
46029,48082,saint clair shores,mi,42.526965000000004,-82.88809
46032,49285,stockbridge,mi,42.45115,-84.18051
46033,48473,swartz creek,mi,42.95725,-83.83051
46034,48180,taylor,mi,42.231788,-83.26481
46035,49286,tecumseh,mi,42.00393,-83.94494
46036,48182,temperance,mi,41.773203,-83.57793000000002
46037,49287,tipton,mi,42.01671,-84.06411
46038,48183,trenton,mi,42.137071,-83.21446
46044,48007,troy,mi,42.606088,-83.297593
46045,48083,troy,mi,42.556943,-83.11506
46046,48084,troy,mi,42.563505,-83.18405
46047,48085,troy,mi,42.597322999999996,-83.116567
46048,48098,troy,mi,42.60559,-83.14993
46049,48099,troy,mi,42.587643,-83.173666
46050,48475,ubly,mi,43.71002,-82.93160999999998
46051,48387,union lake,mi,42.7253,-83.311605
46052,48310,sterling heights,mi,42.58031,-83.0302
46054,48311,sterling heights,mi,42.672321999999994,-82.903065
46056,48312,sterling heights,mi,42.58031,-83.0302
46058,48313,sterling heights,mi,42.58031,-83.0302
46060,48314,sterling heights,mi,42.58031,-83.0302
46062,48315,utica,mi,42.662902,-82.99391999999997
46065,48316,utica,mi,42.689632,-83.06154000000002
46068,48317,utica,mi,42.639777,-83.04255
46071,48318,utica,mi,42.672321999999994,-82.903065
46074,48476,vernon,mi,42.9392,-84.02941
46075,49288,waldron,mi,41.733173,-84.44771999999998
46076,48382,commerce township,mi,42.5834,-83.5009
46078,48390,walled lake,mi,42.549483,-83.47969
46083,48391,walled lake,mi,42.660090999999994,-83.3863
46084,48088,warren,mi,42.516851,-82.98275699999998
46085,48089,warren,mi,42.467086,-82.99866
46086,48090,warren,mi,42.672321999999994,-82.903065
46087,48091,warren,mi,42.465886,-83.056
46088,48092,warren,mi,42.511293,-83.0597
46089,48093,warren,mi,42.514885,-82.99768
46090,48397,warren,mi,42.491735999999996,-83.040222
46091,48094,washington,mi,42.72448,-83.03604
46095,48095,washington,mi,42.72448,-83.03604
46099,48327,waterford,mi,42.642764,-83.40273
46100,48328,waterford,mi,42.642302,-83.35133
46101,48329,waterford,mi,42.68828,-83.38967
46103,48330,drayton plains,mi,42.675435,-83.363697
46105,48383,white lake,mi,42.657361,-83.54529000000002
46106,48386,white lake,mi,42.642431,-83.47193
46107,48184,wayne,mi,42.28143,-83.38632
46108,48185,westland,mi,42.335937,-83.37799999999999
46109,48186,westland,mi,42.293787,-83.37464
46110,48187,canton,mi,42.330870000000004,-83.47575
46111,48188,canton,mi,42.289353999999996,-83.47400999999998
46112,49289,weston,mi,41.77033,-84.09772
46113,48189,whitmore lake,mi,42.422746000000004,-83.78009
46115,48190,whittaker,mi,42.1281,-83.59966
46116,48191,willis,mi,42.121345,-83.57070999999998
46117,48393,wixom,mi,42.52476,-83.53633
46118,48192,wyandotte,mi,42.21421,-83.14992
46120,48193,riverview,mi,42.16,-83.21
46126,48195,southgate,mi,42.205289,-83.19811999999997
46127,48097,yale,mi,43.13003,-82.79826
46130,48197,ypsilanti,mi,42.24115,-83.61299
46131,48198,ypsilanti,mi,42.247039,-83.58215
46134,49610,acme,mi,44.789382,-85.488449
46135,49301,ada,mi,42.9542,-85.48891
46136,49355,ada,mi,43.031413,-85.550267
46137,49356,ada,mi,43.031413,-85.550267
46138,49357,ada,mi,43.031413,-85.550267
46139,49705,afton,mi,45.355074,-84.47898
46140,49901,ahmeek,mi,47.29881,-88.3965
46141,48701,akron,mi,43.587817,-83.53468000000002
46142,49706,alanson,mi,45.44418,-84.78671
46143,49611,alba,mi,44.97473,-84.96866
46144,49612,alden,mi,44.88112,-85.27561999999998
46145,48610,alger,mi,44.12558,-84.12111
46146,49010,allegan,mi,42.531244,-85.87438
46147,49401,allendale,mi,42.973667,-85.9318
46148,48801,alma,mi,43.37892,-84.65973000000002
46149,49707,alpena,mi,45.08583,-83.46410999999998
46150,49902,alpha,mi,46.04384,-88.37708
46151,49302,alto,mi,42.8567,-85.38029
46152,49903,amasa,mi,46.23273,-88.44875
46153,49613,arcadia,mi,44.49306,-86.23176
46154,48806,ashley,mi,43.1867,-84.47443
46155,49011,athens,mi,42.08866,-85.23470999999998
46156,49709,atlanta,mi,45.00473,-84.14389
46157,49905,atlantic mine,mi,47.101109,-88.71833000000002
46158,48611,auburn,mi,43.60336,-84.0697
46159,48703,au gres,mi,44.04863,-83.69582
46160,49012,augusta,mi,42.33643,-85.35221999999997
46161,49806,au train,mi,46.43022,-86.83681999999996
46162,49303,bailey,mi,43.2778,-85.81031999999998
46163,49304,baldwin,mi,43.89526400000001,-85.88157
46164,49013,bangor,mi,42.31254000000001,-86.11308000000002
46165,48807,bannister,mi,43.13253,-84.42165
46166,49908,baraga,mi,46.77854,-88.48902
